Sensor Name,Sensor Type,Timestamp,Temperature ( F ),Humidity ( RH ),Dew Point ( F ),Heat Index ( F ),Feels Like ( F ),Wind Chill ( F ),Barometric Pressure ( INHG ),Accumulated Rain ( IN ),Wind Speed ( MPH ),Wind Average ( MPH ),Wind Direction,Wired Sensor Temperature,Wired Sensor Humidity,Soil & Liquid Temperature,Water Detected,UV Index,Light Intensity,Measured Light,Lightning Strike Count,Lightning Closest Strike Distance
5-in-1 Weather Station,AcuRite Iris®,2022/06/13 06:40,74.5,95.0,73.0,75.0,84.0,75.0,30.01,0.0,0.0,2.0,158.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/13 06:45,74.5,95.0,73.0,75.0,83.0,75.0,30.01,0.0,2.0,2.0,113.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/13 06:50,74.5,95.0,73.0,75.0,82.0,75.0,30.01,0.0,4.0,4.0,180.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/13 06:55,74.5,95.0,73.0,75.0,83.0,75.0,30.01,0.0,2.0,2.0,225.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/13 07:00,74.7,95.0,73.0,75.0,83.0,75.0,30.01,0.0,3.0,2.0,158.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/13 07:05,74.8,94.0,73.0,75.0,83.0,75.0,30.01,0.0,2.0,2.0,113.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/13 07:10,75.0,94.0,73.0,75.0,83.0,75.0,30.01,0.0,2.0,2.0,248.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/13 07:15,75.2,94.0,73.0,75.0,83.0,75.0,30.01,0.0,2.0,3.0,180.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/13 07:20,75.4,93.0,73.0,75.0,83.0,75.0,30.01,0.0,2.0,2.0,180.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/13 07:25,75.7,93.0,73.0,76.0,83.0,76.0,30.02,0.0,2.0,2.0,180.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/13 07:30,76.1,91.0,74.0,76.0,85.0,76.0,30.02,0.0,3.0,3.0,113.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/13 07:35,76.5,91.0,74.0,77.0,85.0,77.0,30.02,0.0,2.0,2.0,180.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/13 07:40,76.6,90.0,73.0,77.0,84.0,77.0,30.02,0.0,4.0,3.0,203.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/13 07:45,77.2,89.0,73.0,77.0,85.0,77.0,30.03,0.0,2.0,3.0,203.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/13 07:50,77.7,88.0,73.0,80.0,85.0,78.0,30.03,0.0,2.0,3.0,225.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/13 07:55,78.1,87.0,74.0,80.0,87.0,78.0,30.03,0.0,2.0,3.0,180.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/13 08:00,78.6,86.0,74.0,82.0,87.0,79.0,30.04,0.0,2.0,4.0,90.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/13 08:05,78.8,85.0,73.0,82.0,87.0,79.0,30.04,0.0,2.0,4.0,180.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/13 08:10,79.3,84.0,73.0,82.0,87.0,79.0,30.04,0.0,2.0,3.0,135.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/13 08:15,79.3,83.0,73.0,82.0,83.0,79.0,30.04,0.0,7.0,5.0,203.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/13 08:20,79.7,83.0,74.0,84.0,88.0,80.0,30.04,0.0,4.0,5.0,248.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/13 08:25,80.2,81.0,74.0,84.0,88.0,80.0,30.04,0.0,4.0,4.0,158.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/13 08:30,80.6,80.0,73.0,86.0,88.0,81.0,30.04,0.0,3.0,4.0,338.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/13 08:35,81.0,78.0,73.0,86.0,87.0,81.0,30.04,0.0,5.0,5.0,135.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/13 08:40,81.7,77.0,74.0,88.0,91.0,82.0,30.04,0.0,2.0,2.0,90.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/13 08:45,82.2,75.0,73.0,87.0,90.0,82.0,30.04,0.0,2.0,3.0,203.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/13 08:50,82.6,74.0,73.0,89.0,88.0,83.0,30.04,0.0,5.0,4.0,113.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/13 08:55,82.8,72.0,72.0,88.0,88.0,83.0,30.04,0.0,4.0,6.0,90.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/13 09:00,83.5,70.0,73.0,90.0,92.0,84.0,30.04,0.0,2.0,4.0,180.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/13 09:05,84.0,68.0,72.0,89.0,90.0,84.0,30.04,0.0,5.0,6.0,90.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/13 09:10,84.0,67.0,72.0,89.0,91.0,84.0,30.04,0.0,3.0,5.0,180.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/13 09:15,84.2,66.0,71.0,89.0,89.0,84.0,30.04,0.0,5.0,5.0,248.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/13 09:20,84.7,65.0,71.0,90.0,89.0,85.0,30.04,0.0,5.0,4.0,225.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/13 09:25,85.6,62.0,71.0,91.0,92.0,86.0,30.04,0.0,4.0,3.0,270.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/13 09:30,85.6,63.0,71.0,92.0,92.0,86.0,30.04,0.0,4.0,5.0,135.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/13 09:35,86.2,61.0,70.0,91.0,92.0,86.0,30.04,0.0,2.0,3.0,158.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/13 09:40,86.4,60.0,70.0,91.0,90.0,86.0,30.04,0.0,6.0,5.0,203.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/13 09:45,86.4,59.0,69.0,90.0,90.0,86.0,30.04,0.0,6.0,6.0,180.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/13 09:50,87.1,58.0,71.0,92.0,93.0,87.0,30.04,0.0,5.0,6.0,135.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/13 09:55,87.3,56.0,70.0,91.0,92.0,87.0,30.04,0.0,5.0,7.0,225.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/13 10:00,88.3,54.0,69.0,92.0,91.0,88.0,30.04,0.0,6.0,5.0,158.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/13 10:05,88.5,53.0,68.0,94.0,91.0,89.0,30.04,0.0,5.0,6.0,90.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/13 10:10,88.9,52.0,69.0,93.0,92.0,89.0,30.04,0.0,7.0,6.0,90.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/13 10:15,88.7,51.0,69.0,93.0,93.0,89.0,30.04,0.0,5.0,6.0,113.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/13 10:20,90.1,51.0,69.0,95.0,92.0,90.0,30.04,0.0,7.0,4.0,180.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/13 10:25,90.3,51.0,69.0,95.0,93.0,90.0,30.04,0.0,5.0,5.0,203.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/13 10:30,89.8,48.0,67.0,93.0,91.0,90.0,30.04,0.0,7.0,7.0,180.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/13 10:35,91.2,48.0,68.0,95.0,95.0,91.0,30.03,0.0,6.0,5.0,180.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/13 10:40,91.0,48.0,68.0,95.0,97.0,91.0,30.03,0.0,2.0,5.0,90.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/13 10:45,91.0,46.0,67.0,94.0,95.0,91.0,30.04,0.0,4.0,7.0,113.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/13 10:50,91.4,45.0,67.0,94.0,95.0,91.0,30.04,0.0,3.0,6.0,90.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/13 10:55,92.1,43.0,65.0,95.0,93.0,92.0,30.04,0.0,6.0,6.0,158.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/13 11:00,92.3,44.0,67.0,95.0,96.0,92.0,30.03,0.0,6.0,7.0,113.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/13 11:05,92.7,43.0,67.0,96.0,96.0,93.0,30.03,0.0,5.0,6.0,180.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/13 11:10,93.4,43.0,67.0,96.0,96.0,93.0,30.03,0.0,6.0,6.0,135.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/13 11:15,93.2,44.0,67.0,97.0,97.0,93.0,30.03,0.0,5.0,7.0,203.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/13 11:20,93.0,44.0,67.0,97.0,97.0,93.0,30.03,0.0,5.0,7.0,113.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/13 11:25,93.2,43.0,67.0,96.0,98.0,93.0,30.03,0.0,2.0,6.0,180.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/13 11:30,93.6,42.0,66.0,98.0,96.0,94.0,30.03,0.0,4.0,7.0,158.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/13 11:35,94.5,41.0,67.0,99.0,98.0,95.0,30.03,0.0,5.0,5.0,135.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/13 11:40,95.0,39.0,66.0,98.0,99.0,95.0,30.03,0.0,2.0,5.0,180.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/13 11:45,95.4,40.0,66.0,98.0,98.0,95.0,30.03,0.0,5.0,6.0,158.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/13 11:50,94.5,40.0,66.0,98.0,97.0,95.0,30.03,0.0,6.0,7.0,270.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/13 11:55,95.5,40.0,66.0,100.0,99.0,96.0,30.03,0.0,3.0,6.0,248.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/13 12:00,95.9,39.0,67.0,100.0,99.0,96.0,30.03,0.0,7.0,6.0,180.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/13 12:05,96.3,38.0,66.0,99.0,100.0,96.0,30.03,0.0,5.0,5.0,180.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/13 12:10,95.7,38.0,65.0,99.0,96.0,96.0,30.02,0.0,6.0,7.0,113.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/13 12:15,95.7,37.0,64.0,99.0,97.0,96.0,30.02,0.0,5.0,8.0,180.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/13 12:20,96.1,36.0,65.0,98.0,97.0,96.0,30.02,0.0,9.0,6.0,158.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/13 12:25,96.6,36.0,65.0,100.0,99.0,97.0,30.02,0.0,4.0,5.0,113.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/13 12:30,96.4,36.0,65.0,98.0,98.0,96.0,30.02,0.0,7.0,7.0,203.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/13 12:35,96.1,34.0,63.0,97.0,96.0,96.0,30.02,0.0,9.0,10.0,180.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/13 12:40,96.1,33.0,62.0,97.0,97.0,96.0,30.02,0.0,7.0,9.0,158.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/13 12:45,97.5,33.0,62.0,100.0,97.0,98.0,30.02,0.0,7.0,7.0,45.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/13 12:50,97.7,33.0,64.0,100.0,101.0,98.0,30.02,0.0,4.0,5.0,23.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/13 12:55,97.5,34.0,63.0,101.0,97.0,98.0,30.02,0.0,7.0,6.0,180.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/13 13:00,98.2,34.0,65.0,101.0,99.0,98.0,30.02,0.0,8.0,7.0,113.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/13 13:05,97.5,34.0,63.0,101.0,98.0,98.0,30.02,0.0,6.0,8.0,113.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/13 13:10,97.0,35.0,64.0,99.0,98.0,97.0,30.01,0.0,6.0,7.0,180.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/13 13:15,96.8,35.0,64.0,99.0,98.0,97.0,30.01,0.0,6.0,7.0,270.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/13 13:20,98.1,36.0,66.0,102.0,101.0,98.0,30.01,0.0,6.0,6.0,113.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/13 13:25,98.6,35.0,66.0,103.0,100.0,99.0,30.01,0.0,7.0,7.0,113.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/13 13:30,97.9,35.0,66.0,101.0,100.0,98.0,30.01,0.0,7.0,6.0,180.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/13 13:35,98.8,35.0,66.0,103.0,101.0,99.0,30.0,0.0,6.0,6.0,203.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/13 13:40,99.9,33.0,66.0,104.0,100.0,100.0,30.0,0.0,9.0,6.0,113.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/13 13:45,99.5,32.0,65.0,103.0,100.0,100.0,29.98,0.0,10.0,7.0,225.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/13 13:50,99.5,32.0,65.0,103.0,102.0,100.0,29.98,0.0,5.0,7.0,113.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/13 13:55,99.0,32.0,63.0,101.0,101.0,99.0,29.98,0.0,3.0,7.0,113.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/13 14:00,99.7,32.0,65.0,103.0,101.0,100.0,29.98,0.0,7.0,5.0,158.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/13 14:05,99.3,32.0,63.0,101.0,97.0,99.0,29.98,0.0,10.0,9.0,135.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/13 14:10,99.5,32.0,65.0,103.0,101.0,100.0,29.98,0.0,7.0,7.0,45.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/13 14:15,99.0,33.0,64.0,102.0,100.0,99.0,29.98,0.0,6.0,6.0,113.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/13 14:20,99.5,32.0,65.0,103.0,102.0,100.0,29.98,0.0,6.0,8.0,270.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/13 14:25,99.7,31.0,64.0,102.0,101.0,100.0,29.96,0.0,7.0,7.0,248.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/13 14:30,99.7,31.0,64.0,102.0,99.0,100.0,29.96,0.0,11.0,6.0,113.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/13 14:35,100.6,30.0,63.0,104.0,102.0,101.0,29.96,0.0,5.0,7.0,270.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/13 14:40,101.5,31.0,65.0,106.0,103.0,102.0,29.96,0.0,8.0,7.0,180.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/13 14:45,100.4,31.0,64.0,102.0,102.0,100.0,29.96,0.0,6.0,7.0,45.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/13 14:50,101.1,30.0,63.0,104.0,100.0,101.0,29.96,0.0,9.0,6.0,113.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/13 14:55,100.2,30.0,63.0,102.0,100.0,100.0,29.96,0.0,9.0,8.0,180.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/13 15:00,100.4,30.0,63.0,102.0,101.0,100.0,29.96,0.0,6.0,7.0,90.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/13 15:05,100.6,30.0,63.0,104.0,100.0,101.0,29.96,0.0,9.0,7.0,180.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/13 15:10,100.6,30.0,63.0,104.0,100.0,101.0,29.96,0.0,7.0,6.0,158.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/13 15:15,99.9,31.0,64.0,102.0,101.0,100.0,29.96,0.0,7.0,10.0,45.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/13 15:20,100.8,29.0,62.0,103.0,100.0,101.0,29.96,0.0,8.0,7.0,45.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/13 15:25,100.0,30.0,63.0,102.0,103.0,100.0,29.95,0.0,2.0,6.0,180.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/13 15:30,101.3,30.0,64.0,104.0,103.0,101.0,29.95,0.0,7.0,7.0,158.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/13 15:35,100.9,30.0,63.0,104.0,100.0,101.0,29.95,0.0,7.0,7.0,180.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/13 15:40,100.4,30.0,63.0,102.0,101.0,100.0,29.95,0.0,7.0,6.0,135.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/13 15:45,100.8,30.0,63.0,104.0,100.0,101.0,29.95,0.0,7.0,7.0,158.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/13 15:50,101.3,30.0,64.0,104.0,103.0,101.0,29.95,0.0,6.0,6.0,158.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/13 15:55,100.9,29.0,62.0,103.0,102.0,101.0,29.95,0.0,4.0,5.0,45.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/13 16:00,102.0,28.0,62.0,104.0,102.0,102.0,29.94,0.0,7.0,6.0,113.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/13 16:05,100.9,28.0,61.0,102.0,100.0,101.0,29.94,0.0,7.0,7.0,270.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/13 16:10,101.3,29.0,63.0,103.0,101.0,101.0,29.94,0.0,10.0,7.0,203.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/13 16:15,101.1,29.0,62.0,103.0,101.0,101.0,29.94,0.0,6.0,7.0,135.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/13 16:20,101.5,30.0,64.0,105.0,104.0,102.0,29.94,0.0,5.0,4.0,180.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/13 16:25,101.7,30.0,64.0,105.0,102.0,102.0,29.94,0.0,9.0,9.0,135.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/13 16:30,101.7,30.0,64.0,105.0,104.0,102.0,29.94,0.0,6.0,6.0,203.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/13 16:35,100.9,31.0,64.0,104.0,98.0,101.0,29.93,0.0,12.0,7.0,113.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/13 16:40,100.9,31.0,64.0,104.0,103.0,101.0,29.93,0.0,3.0,6.0,158.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/13 16:45,101.1,32.0,65.0,105.0,101.0,101.0,29.93,0.0,7.0,7.0,203.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/13 16:50,100.8,32.0,65.0,105.0,100.0,101.0,29.93,0.0,9.0,6.0,180.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/13 16:55,100.9,31.0,64.0,104.0,102.0,101.0,29.93,0.0,5.0,6.0,158.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/13 17:00,100.6,31.0,64.0,104.0,103.0,101.0,29.92,0.0,3.0,6.0,203.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/13 17:05,100.8,32.0,65.0,105.0,101.0,101.0,29.92,0.0,7.0,5.0,158.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/13 17:10,100.9,32.0,65.0,105.0,101.0,101.0,29.92,0.0,7.0,7.0,23.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/13 17:15,100.6,31.0,64.0,104.0,102.0,101.0,29.92,0.0,6.0,6.0,158.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/13 17:20,100.8,31.0,64.0,104.0,103.0,101.0,29.92,0.0,4.0,6.0,180.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/13 17:25,100.2,32.0,65.0,103.0,101.0,100.0,29.92,0.0,7.0,7.0,90.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/13 17:30,99.9,32.0,65.0,103.0,101.0,100.0,29.92,0.0,7.0,6.0,270.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/13 17:35,100.0,32.0,65.0,103.0,102.0,100.0,29.92,0.0,6.0,8.0,135.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/13 17:40,99.1,33.0,64.0,102.0,97.0,99.0,29.92,0.0,11.0,8.0,203.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/13 17:45,99.1,33.0,64.0,102.0,100.0,99.0,29.92,0.0,6.0,6.0,338.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/13 17:50,99.1,33.0,64.0,102.0,100.0,99.0,29.92,0.0,6.0,7.0,113.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/13 17:55,98.8,34.0,65.0,102.0,101.0,99.0,29.92,0.0,4.0,6.0,180.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/13 18:00,99.1,36.0,66.0,104.0,102.0,99.0,29.92,0.0,4.0,6.0,113.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/13 18:05,98.4,36.0,66.0,102.0,98.0,98.0,29.92,0.0,11.0,7.0,225.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/13 18:10,98.1,37.0,67.0,102.0,103.0,98.0,29.91,0.0,3.0,4.0,158.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/13 18:15,98.1,37.0,67.0,102.0,103.0,98.0,29.91,0.0,3.0,5.0,158.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/13 18:20,97.9,38.0,68.0,103.0,102.0,98.0,29.92,0.0,5.0,8.0,90.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/13 18:25,97.3,39.0,67.0,102.0,100.0,97.0,29.92,0.0,5.0,7.0,45.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/13 18:30,96.6,39.0,67.0,102.0,100.0,97.0,29.92,0.0,6.0,6.0,113.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/13 18:35,96.3,40.0,68.0,100.0,99.0,96.0,29.92,0.0,7.0,7.0,180.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/13 18:40,95.7,40.0,66.0,100.0,98.0,96.0,29.92,0.0,5.0,6.0,45.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/13 18:45,95.5,41.0,67.0,101.0,96.0,96.0,29.91,0.0,9.0,6.0,293.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/13 18:50,94.8,42.0,68.0,100.0,97.0,95.0,29.91,0.0,7.0,7.0,0.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/13 18:55,94.5,42.0,68.0,100.0,97.0,95.0,29.91,0.0,7.0,6.0,158.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/13 19:00,94.6,43.0,68.0,100.0,96.0,95.0,29.91,0.0,11.0,7.0,68.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/13 19:05,93.9,45.0,68.0,99.0,94.0,94.0,29.91,0.0,9.0,9.0,248.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/13 19:10,93.4,46.0,69.0,98.0,96.0,93.0,29.92,0.0,6.0,8.0,203.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/13 19:15,93.0,46.0,69.0,98.0,94.0,93.0,29.92,0.0,11.0,10.0,248.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/13 19:20,92.5,48.0,70.0,99.0,96.0,93.0,29.92,0.0,9.0,7.0,113.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/13 19:25,92.1,49.0,69.0,98.0,93.0,92.0,29.92,0.0,10.0,8.0,45.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/13 19:30,91.6,50.0,70.0,98.0,95.0,92.0,29.92,0.0,6.0,6.0,113.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/13 19:35,91.2,51.0,70.0,97.0,95.0,91.0,29.92,0.0,7.0,7.0,113.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/13 19:40,91.2,51.0,70.0,97.0,95.0,91.0,29.92,0.0,7.0,6.0,113.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/13 19:45,90.9,51.0,70.0,97.0,95.0,91.0,29.92,0.0,7.0,7.0,338.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/13 19:50,90.9,51.0,70.0,97.0,96.0,91.0,29.92,0.0,4.0,4.0,113.0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,2022/06/13 19:55,90.3,52.0,69.0,95.0,93.0,90.0,29.92,0.0,7.0,6.0,90.0,,,,,,,,,
