Sensor Name,Sensor Type,Timestamp,Temperature ( F ),Humidity ( RH ),Dew Point ( F ),Heat Index ( F ),Feels Like ( F ),Wind Chill ( F ),Barometric Pressure ( INHG ),Accumulated Rain ( IN ),Wind Speed ( MPH ),Wind Average ( MPH ),Wind Direction,Wired Sensor Temperature,Wired Sensor Humidity,Soil & Liquid Temperature,Water Detected,UV Index,Light Intensity,Measured Light,Lightning Strike Count,Lightning Closest Strike Distance
5-in-1 Weather Station,AcuRite Iris®,5/15/22 22:25,80.4,58,64,81,83,80,29.94,0,3,4,90,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/15/22 22:30,79.9,59,64,81,84,80,29.94,0,2,2,68,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/15/22 22:35,79.7,59,64,81,84,80,29.95,0,2,2,248,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/15/22 22:40,79.3,60,63,80,81,79,29.95,0,4,2,225,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/15/22 22:45,79.2,60,63,80,80,79,29.95,0,5,3,180,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/15/22 22:50,79,61,64,80,82,79,29.95,0,2,4,248,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/15/22 22:55,79,61,64,80,82,79,29.95,0,2,4,180,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/15/22 23:00,78.6,62,64,80,81,79,29.95,0,5,4,180,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/15/22 23:05,78.4,63,65,78,83,78,29.95,0,2,2,90,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/15/22 23:10,78.3,64,65,78,83,78,29.95,0,2,3,180,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/15/22 23:15,78.1,64,65,78,82,78,29.95,0,2,2,113,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/15/22 23:20,77.9,65,66,78,82,78,29.95,0,3,4,23,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/15/22 23:25,77.9,65,66,78,83,78,29.96,0,2,4,68,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/15/22 23:30,77.7,66,64,78,80,78,29.96,0,3,3,113,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/15/22 23:35,77.5,67,65,78,80,78,29.96,0,4,4,135,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/15/22 23:40,77.4,67,65,77,80,77,29.96,0,2,4,158,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/15/22 23:45,77.4,68,65,77,79,77,29.96,0,5,4,180,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/15/22 23:50,77,69,66,77,81,77,29.96,0,2,2,113,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/15/22 23:55,76.8,69,66,77,80,77,29.96,0,3,2,270,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 00:00,76.6,70,66,77,81,77,29.96,0,2,3,113,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 00:05,76.6,71,66,77,82,77,29.96,0,2,2,248,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 00:10,76.3,71,66,76,82,76,29.97,0,2,2,113,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 00:15,76.1,72,67,76,81,76,29.97,0,2,2,203,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 00:20,76.1,73,67,76,82,76,29.97,0,2,2,293,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 00:25,75.9,73,65,76,79,76,29.97,0,2,2,113,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 00:30,75.6,74,66,76,79,76,29.97,0,2,3,23,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 00:35,75.6,75,66,76,80,76,29.97,0,2,4,225,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 00:40,75.4,75,66,75,80,75,29.97,0,2,2,225,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 00:45,75.4,76,67,75,80,75,29.97,0,2,2,203,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 00:50,75.2,76,67,75,80,75,29.97,0,2,2,113,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 00:55,74.8,77,67,75,80,75,29.97,0,1,2,135,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 01:00,74.8,77,67,75,80,75,29.97,0,2,2,158,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 01:05,74.7,78,67,75,80,75,29.97,0,2,2,225,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 01:10,74.5,79,68,75,80,75,29.97,0,3,2,135,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 01:15,74.5,79,68,75,80,75,29.97,0,2,2,135,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 01:20,74.1,80,66,74,78,74,29.97,0,1,2,113,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 01:25,73.9,81,67,74,79,74,29.97,0,0,2,180,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 01:30,73.8,81,67,74,79,74,29.97,0,0,1,203,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 01:35,73.6,82,67,74,78,74,29.97,0,2,1,135,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 01:40,73.4,83,67,73,78,73,29.97,0,2,2,248,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 01:45,73.2,83,67,73,80,73,29.97,0,0,1,158,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 01:50,73,83,67,73,78,73,29.97,0,3,2,113,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 01:55,72.9,84,68,73,79,73,29.97,0,2,1,180,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 02:00,72.7,85,68,73,79,73,29.96,0,2,2,113,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 02:05,72.5,85,68,73,79,73,29.96,0,2,2,180,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 02:10,72.3,86,67,72,76,72,29.96,0,2,1,180,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 02:15,72.1,87,67,72,76,72,29.96,0,2,2,248,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 02:20,72.1,87,67,72,78,72,29.96,0,0,1,203,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 02:25,72,88,67,72,77,72,29.96,0,2,2,248,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 02:30,71.8,88,67,72,78,72,29.96,0,0,1,180,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 02:35,71.4,88,67,71,78,71,29.96,0,0,0,180,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 02:40,71.2,90,68,71,77,71,29.96,0,2,1,180,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 02:45,71.1,90,68,71,78,71,29.96,0,0,1,158,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 02:50,70.9,90,68,71,78,71,29.96,0,0,1,180,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 02:55,70.9,91,68,71,77,71,29.96,0,2,2,113,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 03:00,70.7,91,68,71,77,71,29.96,0,2,0,180,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 03:05,70.7,92,69,71,78,71,29.96,0,1,1,180,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 03:10,70.5,92,67,71,76,71,29.96,0,0,0,135,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 03:15,70.3,93,67,70,76,70,29.96,0,0,1,180,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 03:20,70.2,93,67,70,75,70,29.96,0,2,1,180,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 03:25,70.3,94,67,70,75,70,29.96,0,2,2,158,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 03:30,70.3,94,67,70,75,70,29.96,0,2,1,113,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 03:35,70.3,94,67,70,76,70,29.96,0,0,2,225,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 03:40,70.3,94,67,70,75,70,29.96,0,1,2,135,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 03:45,70.2,94,67,70,75,70,29.96,0,1,2,180,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 03:50,70.2,95,68,70,75,70,29.96,0,2,2,135,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 03:55,70.2,95,68,70,76,70,29.96,0,0,1,203,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 04:00,70,95,68,70,76,70,29.97,0,0,1,90,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 04:05,70.3,95,68,70,73,70,29.97,0,6,4,45,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 04:10,71.1,95,70,71,74,71,30.04,0,9,9,23,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 04:15,71.8,94,69,72,76,72,30.04,0,4,5,0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 04:20,71.8,94,69,72,77,72,30.04,0,2,2,90,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 04:25,72,94,69,72,76,72,30.02,0,5,4,23,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 04:30,72.1,93,69,72,75,72,30.02,0,6,5,23,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 04:35,72.1,93,69,72,77,72,30.05,0,2,2,135,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 04:40,72.1,93,69,72,77,72,30.05,0,2,2,0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 04:45,72.3,93,69,72,76,72,30.05,0,4,4,0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 04:50,72.3,93,69,72,77,72,30.05,0,2,2,0,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 04:55,72.3,93,69,72,77,72,30.05,0,2,2,203,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 05:00,72.3,93,69,72,77,72,30.05,0,2,2,248,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 05:05,72.3,93,69,72,77,72,30.05,0,2,4,203,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 05:10,72.3,93,69,72,77,72,30.05,0,3,2,158,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 05:15,72.3,93,69,72,77,72,30.05,0,2,3,180,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 05:20,72.3,93,69,72,76,72,30.06,0,4,2,225,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 05:25,72.3,93,69,72,77,72,30.06,0,2,3,225,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 05:30,72.3,93,69,72,77,72,30.06,0,2,3,203,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 05:35,72.1,93,69,72,76,72,30.05,0,4,3,180,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 05:40,72.1,93,69,72,75,72,30.05,0,6,4,225,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 05:45,72.1,93,69,72,76,72,30.05,0,4,2,113,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 05:50,72,94,69,72,78,72,30.05,0,2,2,113,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 05:55,71.8,94,69,72,77,72,30.05,0,4,3,225,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 06:00,71.8,94,69,72,77,72,30.06,0,3,3,315,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 06:05,71.6,95,70,72,77,72,30.06,0,3,2,113,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 06:10,71.6,95,70,72,78,72,30.06,0,2,3,248,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 06:15,71.6,95,70,72,77,72,30.06,0,4,3,90,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 06:20,71.6,95,70,72,78,72,30.06,0,1,2,338,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 06:25,71.6,95,70,72,78,72,30.06,0,2,2,45,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 06:30,71.6,95,70,72,78,72,30.06,0,2,2,203,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 06:35,71.6,95,70,72,77,72,30.06,0,2,2,135,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 06:40,71.6,96,70,72,78,72,30.06,0,2,2,203,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 06:45,71.6,96,70,72,77,72,30.06,0,3,2,113,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 06:50,71.6,96,70,72,78,72,30.06,0,2,2,158,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 06:55,71.6,96,70,72,76,72,30.06,0,4,2,135,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 07:00,71.6,96,70,72,78,72,30.05,0,2,4,113,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 07:05,71.8,96,70,72,78,72,30.05,0,2,3,203,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 07:10,72,96,70,72,78,72,30.05,0,2,2,113,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 07:15,72,96,70,72,77,72,30.05,0,4,2,135,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 07:20,72.1,95,70,72,78,72,30.06,0,2,2,248,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 07:25,72.3,95,70,72,77,72,30.06,0,4,2,113,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 07:30,72.5,94,71,73,80,73,30.06,0,2,2,180,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 07:35,72.9,93,71,73,80,73,30.05,0,2,2,225,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 07:40,72.9,93,71,73,79,73,30.05,0,3,3,248,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 07:45,73,93,71,73,81,73,30.06,0,0,0,180,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 07:50,73,92,70,73,80,73,30.06,0,2,3,225,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 07:55,73.6,91,70,74,80,74,30.06,0,2,2,203,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 08:00,73.6,91,70,74,79,74,30.06,0,4,3,90,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 08:05,73.6,91,70,74,80,74,30.06,0,2,2,135,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 08:10,73.8,90,70,74,79,74,30.06,0,2,2,158,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 08:15,73.9,90,70,74,80,74,30.06,0,1,2,90,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 08:20,73.9,89,69,74,79,74,30.07,0,3,2,315,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 08:25,73.9,89,69,74,78,74,30.07,0,4,2,225,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 08:30,74.3,89,71,74,82,74,30.07,0,2,4,158,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 08:35,74.1,89,69,74,79,74,30.07,0,2,2,113,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 08:40,74.1,89,69,74,79,74,30.07,0,2,3,158,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 08:45,74.5,88,71,75,82,75,30.07,0,1,2,90,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 08:50,75.2,86,70,75,81,75,30.07,0,2,2,135,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 08:55,76.6,81,70,77,82,77,30.07,0,4,3,135,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 09:00,77.5,80,70,80,83,78,30.08,0,3,3,45,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 09:05,75.9,83,69,76,80,76,30.08,0,3,3,270,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 09:10,75.9,84,70,76,81,76,30.07,0,2,2,113,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 09:15,76.8,81,70,77,83,77,30.07,0,2,4,203,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 09:20,77.9,79,71,80,85,78,30.08,0,2,3,90,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 09:25,78.4,78,71,80,85,78,30.08,0,4,4,45,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 09:30,77.5,79,69,80,83,78,30.08,0,2,4,90,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 09:35,77,80,70,77,83,77,30.09,0,2,2,158,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 09:40,77.2,79,69,77,82,77,30.09,0,3,2,113,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 09:45,77.9,78,71,80,85,78,30.09,0,2,2,180,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 09:50,79.3,75,70,81,85,79,30.09,0,2,2,113,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 09:55,80.4,70,69,82,87,80,30.09,0,1,2,180,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 10:00,80.2,71,70,83,87,80,30.08,0,2,3,248,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 10:05,81.7,69,71,86,89,82,30.08,0,2,1,135,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 10:10,81.1,70,69,84,86,81,30.09,0,2,2,203,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 10:15,82,68,70,86,87,82,30.09,0,5,4,135,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 10:20,81.9,68,70,86,89,82,30.08,0,2,2,315,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 10:25,81.9,68,70,86,89,82,30.08,0,2,3,90,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 10:30,81.5,68,70,86,89,82,30.08,0,1,2,45,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 10:35,82.9,66,69,87,88,83,30.08,0,2,3,158,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 10:40,84,64,70,88,90,84,30.08,0,3,2,158,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 10:45,84.6,62,69,89,90,85,30.08,0,2,3,203,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 10:50,83.8,62,69,88,91,84,30.08,0,0,2,113,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 10:55,84.9,62,69,89,89,85,30.08,0,4,3,158,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 11:00,84.2,62,69,88,91,84,30.08,0,1,2,45,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 11:05,85.1,61,70,89,90,85,30.08,0,6,3,90,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 11:10,85.3,61,70,89,91,85,30.08,0,4,3,293,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 11:15,85.6,59,69,90,90,86,30.08,0,6,4,203,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 11:20,85.8,60,70,91,92,86,30.08,0,3,3,90,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 11:25,86.5,58,69,92,91,87,30.08,0,2,2,180,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 11:30,86.7,56,68,91,90,87,30.08,0,4,4,135,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 11:35,87.3,56,70,91,93,87,30.08,0,4,2,158,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 11:40,88.3,55,69,92,93,88,30.08,0,3,3,113,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 11:45,87.3,55,69,91,94,87,30.07,0,2,2,45,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 11:50,88.3,54,69,92,92,88,30.07,0,4,3,135,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 11:55,88.5,54,69,94,93,89,30.07,0,2,2,180,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 12:00,90.3,51,69,95,95,90,30.07,0,2,4,135,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 12:05,88.7,51,69,93,93,89,30.07,0,5,4,158,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 12:10,88.3,52,67,91,93,88,30.07,0,2,3,158,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 12:15,89.4,49,67,92,95,89,30.07,0,2,2,270,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 12:20,90,46,66,92,94,90,30.06,0,2,3,203,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 12:25,91.6,46,67,96,96,92,30.06,0,3,2,68,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 12:30,90.9,46,67,94,96,91,30.06,0,2,3,90,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 12:35,91.2,46,67,94,95,91,30.06,0,4,4,180,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 12:40,92.1,43,65,95,94,92,30.06,0,4,4,203,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 12:45,92.8,43,67,96,98,93,30.05,0,1,3,113,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 12:50,92.1,42,65,94,93,92,30.05,0,5,5,113,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 12:55,92.1,43,65,95,93,92,30.05,0,7,5,180,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 13:00,92.7,40,65,95,96,93,30.04,0,4,4,180,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 13:05,92.1,42,65,94,95,92,30.04,0,2,4,248,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 13:10,94.1,37,64,95,97,94,30.04,0,5,5,225,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 13:15,95.7,33,61,97,94,96,30.04,0,8,4,180,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 13:20,94.8,32,60,95,94,95,30.03,0,6,5,113,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 13:25,94.5,35,63,96,98,95,30.03,0,2,4,293,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 13:30,94.1,36,63,95,98,94,30.03,0,2,4,180,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 13:35,95.4,38,65,97,97,95,30.02,0,4,5,113,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 13:40,95.4,33,61,95,94,95,30.02,0,7,7,135,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 13:45,95,33,61,95,95,95,30.02,0,5,5,180,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 13:50,95.5,34,62,97,96,96,30.02,0,5,4,45,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 13:55,95.4,33,61,95,97,95,30.02,0,2,4,158,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 14:00,96.6,31,61,97,97,97,30.02,0,5,4,135,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 14:05,96.1,30,60,95,98,96,30.02,0,2,4,135,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 14:10,95.9,33,62,97,97,96,30.01,0,6,6,113,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 14:15,95.9,34,63,97,100,96,30.01,0,2,4,248,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 14:20,96.1,32,62,96,98,96,30.01,0,4,6,180,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 14:25,95,32,60,95,94,95,30.01,0,6,3,180,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 14:30,96.4,32,62,96,96,96,30.01,0,7,5,90,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 14:35,96.8,32,62,98,98,97,30,0,5,6,158,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 14:40,97,30,60,97,98,97,30,0,2,3,180,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 14:45,97.2,30,60,97,97,97,30,0,5,5,180,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 14:50,97.2,32,62,98,98,97,30,0,4,2,203,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 14:55,97,30,60,97,98,97,30,0,4,5,135,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 15:00,97.9,30,61,98,100,98,30,0,3,4,180,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 15:05,97.7,29,60,98,101,98,30,0,2,4,203,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 15:10,97.7,29,60,98,101,98,30,0,2,4,113,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 15:15,98.2,29,60,98,98,98,30,0,7,6,113,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 15:20,97.3,30,60,97,98,97,29.99,0,2,3,203,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 15:25,98.6,30,61,100,100,99,29.99,0,4,4,225,,,,,,,,,
5-in-1 Weather Station,AcuRite Iris®,5/16/22 15:30,98.8,31,62,101,100,99,29.99,0,4,4,158,,,,,,,,,
